sk	M	a	lng	mx
8830	1000	1.02630197206187	14	-7.92596011752491
8833	1000	1.1242685338839	60	-6.42064248786943
8835	100	1.11797403061315	55	-6.64012278903731
8836	100	1.22850529446639	132	-2.71945677446271
8837	1000	1.04496676417866	19	-7.79991606914325
8839	1	1.02699513121752	11	-7.94958174093071
8841	1	1.11948426349863	57	-6.75548735700806
8843	1	1.05224604575566	19	-7.78064501596171
8847	1	1.26317672519532	171	-0.349417566452409
8849	1000	1.06218302982087	26	-7.70027637909869
8851	10	1.12646277249636	73	-6.18420579907214
8852	1000	1.00809412907078	1	-8.02423310127241
8853	1	1.17369854883998	123	-4.07613233761999
8856	1000	1.09584012243089	61	-6.74731217352106
8857	1	1.0229892285274	9	-7.9835078849201
8859	1	1.05162331991743	36	-7.65988411315778
8860	10	1.12492554508374	95	-5.43353719112637
8861	100	1.00977522235605	4	-8.01890354945891
8863	100	1.17108093284902	140	-3.22545259522991
8864	10	1.02250480725258	17	-7.94935479480379
8868	1	1.08419762608095	64	-6.58909190184227
8869	1000	1.08288755069969	63	-6.61939674878147
8870	10	1.19772506582708	163	-0.847743544750168
8871	100	1.09489448951033	76	-6.28458155105435
8872	1000	1.03040095622519	27	-7.80117195352883
8875	10	1.16147946649341	135	-3.5206069475375
8876	1000	1.09730279843231	79	-6.36182481476311
8877	1000	1.13201992321236	113	-5.20924249298447
8880	1000	1.12118612607642	103	-5.79589633754101
8883	1000	1.07521523844641	50	-7.15409080482068
8884	1	1.02130496880042	14	-7.94443332274759
8886	1	1.01381703761607	9	-7.99456313013324
8888	100	1.04511187472847	25	-7.73298782092227
8890	10	1.02746161199829	14	-7.92480998149764
8891	1000	1.1367045605911	114	-4.83056581400649
8892	10	1.07725446180791	58	-7.27242841130423
8896	1000	1.06286303124895	45	-7.5377280766813
8899	10	1.0128798055785	5	-8.01025955270333
8900	10	1.04643638053858	32	-7.76422129049776
8903	1000	1.12396001352286	119	-4.00664442892643
8904	10	1.02577481859358	16	-7.94183236115687
8905	1	1.00370339960515	1	-8.02550034875035
8906	100	1.12200859951007	121	-3.73511841412929
8909	10	1.0904334423671	99	-5.26504763435047
8910	1	1.08437906429296	95	-5.51120978933452
8911	1	1.12064349508874	123	-3.26473156116388
8913	100	1.02825946489814	47	-7.78972117061853
8915	1	1.0970615864882	107	-4.46101028925355
8918	10	1.07421268695936	89	-5.61151684786255
8925	1	1.08239785570563	91	-5.220183491494
8928	1	1.01627576702354	39	-7.85339258297807
8933	1	1.19125241943906	127	-0.0632554762224254
8934	100	1.06516653862679	69	-6.29488035845303
8936	10	1.06164342507162	65	-6.44315540804271
8938	1	1.11301217489221	97	-4.51681831380423
8940	100	1.03019505133769	43	-7.54020936833578
8941	1000	1.01216422846214	26	-7.9310315877872
8943	10	1.00145413388767	2	-8.0257055966251
8947	1	1.03667377893898	39	-7.50522013863361
8948	100	1.11894661478327	87	-5.10914799772719
8949	100	1.06044748186301	48	-6.96573686612983
8952	1	1.06612381066314	47	-6.94674465216343
8953	1000	1.01940230167561	23	-7.88458337389943
8956	1	1.05669088185938	38	-7.29916211921725
8957	10	1.13353982337939	81	-5.42215105861155
8959	100	1.07519365318861	44	-7.02702234461851
8961	10	1.00805086651068	8	-8.00944637827503
8962	10	1.14990390067745	80	-5.3061520305155
8965	1	1.02980951790068	17	-7.87645047165206
8971	10	1.07777216363111	34	-7.42559072071427
8972	100	1.08220267233638	38	-7.37628040493401
8973	1	1.05483593249675	22	-7.73357562989277
8975	100	1.11727014533972	62	-6.71144266628975
8977	10	1.14050617844459	67	-5.63729715290963
8979	10	1.04850330287171	19	-7.82957577564911
8982	100	1.02458115253069	8	-7.98117735203942
8983	100	1.08514945717501	53	-7.12808416748896
8985	100	1.08229863900873	53	-6.99929407219482
8987	10	1.1863976913043	78	-2.71786120940589
8988	100	1.0514886656401	43	-7.6446415743252
8989	10	1.10337319725875	56	-5.76197760624389
8990	100	1.00585907807459	2	-8.02451598841458
8991	1000	1.14396978867875	65	-4.15294137951069
8993	10	1.07198712571371	48	-6.60023039427008
8994	1000	1.09768775571293	52	-5.72762447835274
8997	100	1.04226515117865	39	-7.37823339107003
9000	1	1.04812309673249	38	-7.17856137496597
9005	100	1.22411726168803	77	-2.82038414948543
9006	1	1.05587985943395	33	-7.08040222987643
9007	1000	1.1031569263004	40	-6.0697671486515
9009	100	1.08495719764454	34	-6.59575490638899
9010	10	1.02198942356244	22	-7.81215835903749
9011	1	1.38412296684857	155	-0.00739716651381712
9013	1	1.01913448120349	18	-7.87474931171109
9014	10	1.05327192542639	24	-7.43087345175131
9017	1	1.13586888545458	31	-6.39280276266096
9020	100	1.00395732025506	3	-8.02398948513167
9021	1000	1.01488951584675	8	-7.98683057970918
9022	1	1.00305278580453	2	-8.02535135298008
9023	1000	1.04283639661074	11	-7.85197155259559
9024	1	1.02918937406944	8	-7.95113115951633
9026	1000	1.02100455624691	4	-7.9995628423009
9028	1	1.07887438513432	9	-7.80458969184962
9030	10	1.02639352146427	2	-8.01162173107469
9033	10	1.0364029557327	2	-8.00954890585641
9036	1	1.05950718528966	4	-7.97827186221494
9037	1	1.12060765280882	19	-7.7418985841858
9039	100	1.01980184019296	1	-8.02465160443582
9042	1	1.12769781442799	125	-3.77283611766673
9054	1	1.13794006761689	150	-0.553353664347315
9055	10	1.06810983094172	103	-4.91585258264431
9065	100	1.03970136835727	69	-6.70200287571089
9066	10	1.12676551643303	130	-2.48823090652046
9070	1	1.01505750611839	45	-7.71254309765889
9074	1	1.02577420562352	48	-7.46177902020494
9075	10	1.02417551462448	46	-7.53003866674248
9076	10	1.01999887526057	42	-7.65312403428817
9079	1000	1.01376794314775	32	-7.84467282395215
9080	1	1.0190691890242	36	-7.74423162310756
9081	1	1.09562466904628	84	-5.40743055131574
9084	1000	1.03396117581552	40	-7.49281395106943
9086	100	1.05163006510075	48	-7.1109961492891
9088	10	1.02296116804963	29	-7.78276266147093
9089	1	1.10647681533596	78	-5.70611870458769
9090	100	1.22371723079273	136	-0.176101677440956
9092	1000	1.06520184345658	47	-7.04011730248741
9093	1	1.04638014853973	35	-7.47747314927238
9094	1	1.02039063692413	20	-7.89096516896715
9096	100	1.13597958223423	91	-5.31410958510013
9097	1	1.02643794606958	20	-7.85789034436091
9099	10	1.03030171560601	21	-7.83598930710248
9101	1	1.05130627559946	29	-7.60270666851445
9102	10	1.17050928821762	100	-4.45640800650247
9108	1000	1.1834178458944	101	-3.94295862315751
9109	1000	1.04978626040117	23	-7.75212340192489
9110	10	1.14404850750688	86	-5.66033891493425
9111	1000	1.04571272762396	20	-7.80457138311728
9113	1000	1.12224118265566	77	-6.34695247318453
9114	1000	1.03847678659807	16	-7.88085716963523
9116	100	1.02812800017372	11	-7.95232975394818
9117	100	1.10134737741727	68	-6.82809534886851
9119	100	1.0361365885401	17	-7.89933882965709
9120	10	1.04760578861323	25	-7.78485496103777
9121	10	1.07068940388813	47	-7.40305754234776
9122	100	1.09819487119857	71	-6.64945720144949
9123	1	1.05100037889036	32	-7.70270660333705
9124	1000	1.01801542070117	8	-7.99426992649637
9125	10	1.00449570941607	1	-8.02545714542565
9126	1	1.05471831146451	41	-7.59023070383187
9127	100	1.05722829345997	46	-7.51417724639674
9128	1000	1.00590977688683	2	-8.02394071188683
9131	1	1.06162734288664	56	-7.32299571629533
9133	100	1.03470957138931	29	-7.81258000922862
9135	100	1.05809640412748	54	-7.30793550349378
9136	100	1.04725492389275	47	-7.57604533126542
9137	100	1.10454075282614	70	-5.43661756621833
9142	1	1.04650423394506	47	-7.48578881194107
9147	1	1.03091840630342	36	-7.78048250619443
9148	100	1.12961045195137	71	-4.56503514657727
9151	10	1.05774396343622	45	-7.03564450539793
9152	1	1.1773100997177	93	-3.11689842207141
9155	10	1.09032873258467	51	-6.12305257770084
9156	1000	1.0073742873659	8	-8.01275205653794
9157	1000	1.00526198973034	5	-8.0202074628425
9158	10	1.11036516071524	54	-5.67017259387352
9159	1000	1.29174175597827	139	-0.0124459331045914
9160	1	1.04973198392296	35	-7.30415462157463
9161	10	1.02371093814806	26	-7.81763796006768
9162	10	1.11634889129969	51	-5.76802192263685
9163	10	1.05794892640116	34	-7.18221515272482
9165	10	1.08668459853683	38	-6.6549934513765
9166	1000	1.04875111678918	28	-7.45325703454084
9168	1	1.11682515794341	42	-6.23640986309551
9169	100	1.09700680326019	35	-6.71789077405417
9170	10	1.05572157981233	26	-7.45208235245703
9177	1000	1.05415315487146	17	-7.71059149523485
9178	10	1.15192199072551	38	-6.59959962461666
9181	100	1.02785555719235	7	-7.9657937516824
9183	1000	1.11517087544543	21	-7.40832748351973
9184	100	1.15990948552071	36	-7.01142092543753
9185	100	1.08648509328743	14	-7.71853578785384
9186	1	1.0815145018228	13	-7.77099720643315
9188	1000	1.04467615677632	6	-7.96156710455198
9189	10	1.10849912345828	18	-7.65372453784168
9190	100	1.02684668388099	3	-8.01087085571656
9191	1	1.0901316279368	16	-7.77017554497977
9195	100	1.14412777344141	86	-5.12641786433405
9197	1000	1.05605546973176	32	-7.84715395555901
9198	100	1.02534187851353	5	-8.0016202361301
9201	100	1.074642516243	73	-6.12537594010438
9206	100	1.00824064275091	9	-8.01481630840544
9209	10	1.01734631222165	47	-7.73364940599935
9210	1000	1.09052123230493	82	-4.71869839768152
9211	1000	1.08569152027671	78	-4.96006907500217
9212	100	1.04137854820753	57	-6.7873131084124
9215	1000	1.15881297738544	120	-2.17993799079163
9216	10	1.07463369704661	66	-5.66126782813129
9221	10	1.22112010863139	146	-0.424424159965112
9233	100	1.13201562161496	67	-5.38560508760504
9235	10	1.02545196635902	23	-7.77653233773489
9236	100	1.2726952404551	149	-0.597299816539504
9238	1000	1.07456783824846	34	-7.08197570604034
9239	1	1.20848189906449	105	-4.17207378750535
9240	1000	1.166121805965	76	-5.40894886836242
9241	1	1.03070011525651	18	-7.82706668379177
9243	1000	1.05433736073976	22	-7.61786648849289
9247	1000	1.0133864371425	5	-8.00711474682414
9248	10	1.06032158002008	17	-7.71880453960982
9250	10	1.02097260047956	6	-7.99246334878121
9251	1000	1.00722111167396	1	-8.02446977127905
9252	10	1.0524375244672	12	-7.85856634382546
9255	1000	1.03812267647232	7	-7.95814989557107
9256	100	1.07091098877463	15	-7.79338327057256
9257	10	1.01168547001373	1	-8.02278964367116
9261	1000	1.05354831999363	12	-7.89819040242397
9263	10	1.08661175953037	55	-7.47878735436304
9264	1	1.03584315208971	9	-7.96324218344104
9265	1	1.19585800396374	137	-1.39916899898694
9267	1	1.01805853091368	5	-8.00988940257499
9273	1	1.06171844225151	70	-6.77460920971211
9274	100	1.02687883956404	38	-7.84678238979224
9275	1000	1.05016437809466	64	-7.09270324548052
9278	100	1.0239668488159	42	-7.79050017230848
9280	10	1.07087215135575	76	-6.07344377293914
9284	1000	1.08393802123847	81	-5.61168388407942
9285	100	1.08461879227519	81	-5.60130295870089
9289	10	1.20238269432516	131	-0.087698728001046
9293	10	1.00334150358439	7	-8.02140000077958
9304	1	1.03922546765848	34	-7.57600382901083
9307	10	1.0200424499677	20	-7.90466550729165
9308	1000	1.04099959192441	31	-7.61657629568804
9310	100	1.03341644562218	25	-7.75875397774118
9311	10	1.01224904125421	11	-7.98827977347259
9312	1000	1.04498142999062	28	-7.62344466314477
9318	100	1.06398598040618	31	-7.48411915213865
9321	10	1.05135454582755	23	-7.7062542658838
9322	100	1.09978225171076	54	-6.99036424457051
9325	10	1.06208843807435	26	-7.63784091090674
9328	100	1.01975137532456	7	-7.99339220073724
9329	1	1.15637265752576	78	-4.83050170237209
9330	1000	1.03996860956904	15	-7.88301692728248
9335	1	1.0310164290152	12	-7.9447170012078
9337	1	1.14979457944675	75	-4.17819819937629
9338	1	1.13067993708167	70	-4.88353886049232
9340	100	1.16937647997138	82	-2.96742388090865
9342	1000	1.08567503520479	59	-6.34288745175097
9344	100	1.10370791479057	62	-5.42501104293928
9348	100	1.03480623069296	42	-7.68405054310143
9352	10	1.0583569783092	47	-6.78626506664966
9354	100	1.01174262436737	21	-7.98009549145678
9355	1	1.04461331534761	41	-7.18299825530996
9356	10	1.01353287497167	28	-7.94177352716788
9357	10	1.05870537291951	43	-6.77209369665794
9361	1	1.04558083015951	36	-7.20456502223808
9363	1	1.04997354675331	34	-7.14230882668452
9364	10	1.03102830015742	30	-7.58189601211115
9367	1	1.35182292280958	146	-0.0076833084637445
9368	1000	1.02706730562149	24	-7.72030073442096
9370	10	1.16198647645303	47	-5.21925402380489
9371	100	1.0929677095425	32	-6.67848970561298
9372	1000	1.11190961848203	33	-6.41523087323477
9373	1	1.03791989530202	21	-7.65930109028813
9379	1000	1.10012109261595	21	-7.20456315305632
9383	10	1.17928149519118	27	-6.74227814398648
9384	1000	1.16114788203619	23	-7.03463062945742
9386	100	1.0290558152517	4	-7.99005980466672
9388	1	1.07369635329045	8	-7.86839339974044
9395	100	1.09120586148262	10	-7.86421409913851
9398	1000	1.1033703946728	78	-7.00785527973854
9401	1	1.04556130094001	56	-7.82986655533309
9402	10	1.03833831674983	58	-7.79553987237952
9403	100	1.10665743777456	112	-3.79031156485939
9404	10	1.10711940902804	113	-3.47634524108299
9408	100	1.09192702513787	107	-3.92447056115587
9410	10	1.03323708266312	70	-6.90552713260998
9412	100	1.06661035380772	92	-5.29597317924315
9413	10	1.00071177077668	1	-8.02612954453287
9415	10	1.16056922008548	128	-0.206393018194769
9418	100	1.05720705178964	79	-5.9960627997614
9420	1	1.0035811435874	31	-7.97999758224419
9421	100	1.07343097938107	85	-5.45498500731875
9423	1	1.03188513561662	55	-7.1720022677978
9424	1	1.07452773552864	81	-5.61566450063616
9427	1	1.11804591315472	94	-4.01517607406271
9432	100	1.07541045655539	69	-6.11345093034928
9434	1000	1.01062263543269	26	-7.91715994152945
9435	10	1.1339045719244	88	-4.22341047949641
9436	1000	1.13668314227761	87	-4.20821164023821
9437	1	1.0382706532211	40	-7.40880851884833
9438	1000	1.1041972539079	74	-5.60716280592017
9441	1000	1.02010881725198	25	-7.84364780155066
9443	100	1.07108907169008	50	-6.89379758166428
9444	10	1.18481303067041	92	-3.01205412141008
9446	1	1.04105872002347	30	-7.60941502627192
9451	100	1.02197154387807	15	-7.92840714513814
9453	10	1.08896549272286	47	-7.02803577927851
9455	1000	1.05006073026676	24	-7.69412176389359
9456	100	1.10584824783714	53	-6.80626300648289
9457	1	1.04442126250867	20	-7.78769586402648
9460	1000	1.02449281219894	10	-7.96471190976495
9463	100	1.05374017284735	22	-7.76109632865091
9464	1	1.02695836259662	10	-7.96403650540706
9466	1000	1.16772506316355	67	-4.79168906205405
9469	10	1.128623368263	55	-5.93324888124949
9470	10	1.15569072316143	63	-5.04176387217944
9471	100	1.05068191941368	30	-7.74537751706219
9472	10	1.10756626645734	48	-6.39524645416817
9473	1	1.05298091570179	32	-7.65739642482423
9474	100	1.03698620917387	24	-7.85724009757285
9475	1000	1.30391412967382	128	-0.153666223458933
9480	10	1.13993430203024	55	-5.49527504714281
9481	1	1.09989848445322	42	-6.48891144016401
9482	100	1.17961595532227	71	-4.60277577092389
9484	10	1.01514900189228	14	-7.97474268259143
9485	10	1.20429700084205	80	-4.29367177614646
9486	1	1.06053791476603	28	-7.37703051568606
9487	10	1.05878735496429	26	-7.43528261313331
9488	1	1.08159994507493	30	-7.09912646938878
9489	10	1.03410657777896	19	-7.79928486009725
9491	1000	1.11685339699721	35	-6.70809525969598
9492	1	1.13499381722765	39	-6.50202472739043
9493	1	1.02471975034929	12	-7.92931952740962
9494	1	1.33518907619871	130	-0.935133078556457
9495	10	1.16112175949311	45	-6.37775513698284
9496	1000	1.01495334394422	6	-7.99948128151248
9499	100	1.01790775679982	5	-8.00382750187795
9500	10	1.04131500350857	9	-7.92253590140712
9502	1000	1.18109557211532	52	-6.69460546507679
9503	1	1.01108498282694	1	-8.02378914781533
9505	1000	1.1154541218423	22	-7.53522353833062
9506	1	1.07753856074275	12	-7.82045744468127
9511	1000	1.07823285947186	20	-7.78768713350512
9513	1000	1.09695875178749	50	-7.32875108281721
9516	10	1.10520833199785	64	-6.38091009228023
9518	10	1.13711168787305	91	-4.75767315295468
9520	1000	1.02911160340595	25	-7.90412163425705
9521	1	1.16881903052951	115	-3.12637077052028
9523	1	1.2170677388516	141	-0.730265679417718
9525	1000	1.01996001269136	24	-7.91302844102275
9526	10	1.2164980987116	139	-0.820870819077273
9527	1	1.05019221940332	44	-7.25881139899204
9528	100	1.14755125794035	102	-4.16513438546403
9530	100	1.05740819437677	45	-7.11585767855783
9531	1	1.02477488594585	27	-7.81232165425917
9534	1	1.13440937405527	88	-5.10859859696134
9537	1000	1.05216222948758	35	-7.41979393609355
9538	100	1.06526172822834	39	-7.19161806909079
9540	10	1.02526082656819	20	-7.87001005745202
9541	100	1.16284649476582	95	-4.80530805084519
9545	100	1.07591017986164	36	-7.24131759142163
9546	1000	1.09742601684196	47	-6.87554520957247
9547	100	1.03098776515438	16	-7.8794838168658
9548	1000	1.08978906584722	41	-7.09785966362617
9552	1000	1.02928868332648	12	-7.93055291416235
9553	100	1.06145322240941	24	-7.65051754379856
9555	10	1.11636842480352	63	-6.83741361408679
9556	1	1.17041145996515	92	-4.87807453737868
9558	10	1.00482553151607	1	-8.02594083556106
9560	100	1.05426614173725	20	-7.79009776461158
9561	1	1.13058487785488	76	-6.16314820396554
9564	10	1.11054034540405	69	-6.5657628427835
9568	10	1.06502962334956	49	-7.56471965468653
9570	1000	1.0758412682106	60	-7.0555169933648
9571	1000	1.03672855401568	24	-7.87869470792702
9573	1000	1.10199223623264	75	-5.67296556527216
9577	1000	1.14418206344073	99	-3.61776514052877
9580	1000	1.2168223114414	129	-0.174656718682728
9582	1	1.12221056432384	88	-4.52671990250905
9583	1000	1.10319456196278	77	-5.2689159705043
9584	1000	1.04495825995347	47	-7.21323746021393
9585	1	1.00512704044785	7	-8.019029885406
9586	1	1.01500486427452	28	-7.91828851313418
9588	1000	1.04620611386979	44	-7.18664916670248
9590	1	1.06674180951099	51	-6.66028856812963
9591	1	1.19063383942693	105	-2.48529991987125
9593	100	1.0720663837164	50	-6.63547785516007
9594	1	1.0629014399343	45	-6.92880460482705
9595	10	1.06070451229172	43	-7.01335358069356
9598	10	1.10123948690426	58	-6.19310221543669
9599	10	1.03773653793205	29	-7.60824108638848
9600	1	1.05977892193974	36	-7.23323601212056
9603	1000	1.19097791863189	88	-4.03975274425046
9604	10	1.0767444088206	37	-7.11209490105268
9606	1	1.05603164683222	27	-7.52581369353064
9607	1000	1.15265277921392	69	-5.73767069318391
9608	10	1.13755412290123	62	-6.18015667413266
9609	1000	1.02532646794144	13	-7.92301438383215
9612	1	1.03432719670582	13	-7.89299090873957
9615	100	1.0346564184008	11	-7.92166490821639
9618	100	1.047602412804	13	-7.8704985223796
9620	10	1.06933363703888	21	-7.72000278643398
9622	10	1.11379761717891	50	-7.04993231136198
9623	1	1.00997803227883	1	-8.02302370678808
9624	1000	1.03413540464737	9	-7.96198017477153
9629	1000	1.19963227185168	106	-3.27907417502577
9631	1	1.0173001251519	6	-8.00372077203586
